path	binary
roland.ext.sd.dt.multi.timbre.part23.bankMsb	41DE00481210003604
roland.ext.sd.dt.multi.timbre.part23.bankLsb	41DE00481210003605
roland.ext.sd.dt.multi.timbre.part23.program	41DE00481210003606
roland.ext.sd.dt.multi.timbre.part23.volume	41DE00481210003607
roland.ext.sd.dt.multi.timbre.part23.panpot	41DE00481210003608
roland.ext.sd.dt.multi.timbre.part23.coarseTune	41DE00481210003609
roland.ext.sd.dt.multi.timbre.part23.fineTune	41DE0048121000360a
roland.ext.sd.dt.multi.timbre.part23.monoPoly	41DE0048121000360b
roland.ext.sd.dt.multi.timbre.part23.legato	41DE0048121000360c
roland.ext.sd.dt.multi.timbre.part23.pitchRange	41DE0048121000360d
roland.ext.sd.dt.multi.timbre.part23.portamentoSw	41DE0048121000360e
roland.ext.sd.dt.multi.timbre.part23.portamento	41DE0048121000360f
roland.ext.sd.dt.multi.timbre.part23.portamentoSecondByte	41DE00481210003610
roland.ext.sd.dt.multi.timbre.part23.brightness	41DE00481210003611
roland.ext.sd.dt.multi.timbre.part23.resonance	41DE00481210003612
roland.ext.sd.dt.multi.timbre.part23.attackTime	41DE00481210003613
roland.ext.sd.dt.multi.timbre.part23.releaseTime	41DE00481210003614
roland.ext.sd.dt.multi.timbre.part23.octaveShift	41DE00481210003615
roland.ext.sd.dt.multi.timbre.part23.veloSensitivity	41DE00481210003616
roland.ext.sd.dt.multi.timbre.part23.keyRangeLow	41DE00481210003617
roland.ext.sd.dt.multi.timbre.part23.keyRangeHigh	41DE00481210003618
roland.ext.sd.dt.multi.timbre.part23.keyFadeLow	41DE00481210003619
roland.ext.sd.dt.multi.timbre.part23.keyFadeHigh	41DE0048121000361a
roland.ext.sd.dt.multi.timbre.part23.muteSwitch	41DE0048121000361b
roland.ext.sd.dt.multi.timbre.part23.dry	41DE0048121000361c
roland.ext.sd.dt.multi.timbre.part23.chorus	41DE0048121000361d
roland.ext.sd.dt.multi.timbre.part23.reverb	41DE0048121000361e
roland.ext.sd.dt.multi.timbre.part23.outputAssign	41DE0048121000361f
roland.ext.sd.dt.multi.timbre.part23.mfxSlot	41DE00481210003620
roland.ext.sd.dt.multi.timbre.part23.decayTime	41DE00481210003621
roland.ext.sd.dt.multi.timbre.part23.vibratoRate	41DE00481210003622
roland.ext.sd.dt.multi.timbre.part23.vibratoDepth	41DE00481210003623
roland.ext.sd.dt.multi.timbre.part23.vibratoDelay	41DE00481210003624
roland.ext.sd.dt.multi.timbre.part23.modDepth	41DE00481210003625
roland.ext.sd.dt.multi.timbre.part23.patPitch	41DE00481210003626
roland.ext.sd.dt.multi.timbre.part23.patBrightness	41DE00481210003627
roland.ext.sd.dt.multi.timbre.part23.patAmplitude	41DE00481210003628
roland.ext.sd.dt.multi.timbre.part23.patPitchDepth	41DE00481210003629
roland.ext.sd.dt.multi.timbre.part23.patFilterDepth	41DE0048121000362a
roland.ext.sd.dt.multi.timbre.part23.patAmplitudeDepth	41DE0048121000362b
roland.ext.sd.dt.multi.timbre.part23.ccNumber	41DE0048121000362c
roland.ext.sd.dt.multi.timbre.part23.ccPitch	41DE0048121000362d
roland.ext.sd.dt.multi.timbre.part23.ccBrightness	41DE0048121000362e
roland.ext.sd.dt.multi.timbre.part23.ccAmplitude	41DE0048121000362f
roland.ext.sd.dt.multi.timbre.part23.ccPitchDepth	41DE00481210003630
roland.ext.sd.dt.multi.timbre.part23.ccFilterDepth	41DE00481210003631
roland.ext.sd.dt.multi.timbre.part23.ccAmplitudeDepth	41DE00481210003632
roland.ext.sd.dt.multi.timbre.part23.scaleTune0	41DE00481210003633
roland.ext.sd.dt.multi.timbre.part23.scaleTune1	41DE00481210003634
roland.ext.sd.dt.multi.timbre.part23.scaleTune2	41DE00481210003635
roland.ext.sd.dt.multi.timbre.part23.scaleTune3	41DE00481210003636
roland.ext.sd.dt.multi.timbre.part23.scaleTune4	41DE00481210003637
roland.ext.sd.dt.multi.timbre.part23.scaleTune5	41DE00481210003638
roland.ext.sd.dt.multi.timbre.part23.scaleTune6	41DE00481210003639
roland.ext.sd.dt.multi.timbre.part23.scaleTune7	41DE0048121000363a
roland.ext.sd.dt.multi.timbre.part23.scaleTune8	41DE0048121000363b
roland.ext.sd.dt.multi.timbre.part23.scaleTune9	41DE0048121000363c
roland.ext.sd.dt.multi.timbre.part23.scaleTune10	41DE0048121000363d
roland.ext.sd.dt.multi.timbre.part23.scaleTune11	41DE0048121000363e
roland.ext.sd.dt.multi.timbre.part23.sdGm2Set	41DE0048121000363f
roland.ext.sd.dt.multi.timbre.part24	41DE004812100037
roland.ext.sd.dt.multi.timbre.part24.rxCh	41DE00481210003700
roland.ext.sd.dt.multi.timbre.part24.rxSwitch	41DE00481210003701
roland.ext.sd.dt.multi.timbre.part24.unknown02	41DE00481210003702
roland.ext.sd.dt.multi.timbre.part24.rxPort	41DE00481210003703
roland.ext.sd.dt.multi.timbre.part24.bankMsb	41DE00481210003704
roland.ext.sd.dt.multi.timbre.part24.bankLsb	41DE00481210003705
roland.ext.sd.dt.multi.timbre.part24.program	41DE00481210003706
roland.ext.sd.dt.multi.timbre.part24.volume	41DE00481210003707
roland.ext.sd.dt.multi.timbre.part24.panpot	41DE00481210003708
roland.ext.sd.dt.multi.timbre.part24.coarseTune	41DE00481210003709
roland.ext.sd.dt.multi.timbre.part24.fineTune	41DE0048121000370a
roland.ext.sd.dt.multi.timbre.part24.monoPoly	41DE0048121000370b
roland.ext.sd.dt.multi.timbre.part24.legato	41DE0048121000370c
roland.ext.sd.dt.multi.timbre.part24.pitchRange	41DE0048121000370d
roland.ext.sd.dt.multi.timbre.part24.portamentoSw	41DE0048121000370e
roland.ext.sd.dt.multi.timbre.part24.portamento	41DE0048121000370f
roland.ext.sd.dt.multi.timbre.part24.portamentoSecondByte	41DE00481210003710
roland.ext.sd.dt.multi.timbre.part24.brightness	41DE00481210003711
roland.ext.sd.dt.multi.timbre.part24.resonance	41DE00481210003712
roland.ext.sd.dt.multi.timbre.part24.attackTime	41DE00481210003713
roland.ext.sd.dt.multi.timbre.part24.releaseTime	41DE00481210003714
roland.ext.sd.dt.multi.timbre.part24.octaveShift	41DE00481210003715
roland.ext.sd.dt.multi.timbre.part24.veloSensitivity	41DE00481210003716
roland.ext.sd.dt.multi.timbre.part24.keyRangeLow	41DE00481210003717
roland.ext.sd.dt.multi.timbre.part24.keyRangeHigh	41DE00481210003718
roland.ext.sd.dt.multi.timbre.part24.keyFadeLow	41DE00481210003719
roland.ext.sd.dt.multi.timbre.part24.keyFadeHigh	41DE0048121000371a
roland.ext.sd.dt.multi.timbre.part24.muteSwitch	41DE0048121000371b
roland.ext.sd.dt.multi.timbre.part24.dry	41DE0048121000371c
roland.ext.sd.dt.multi.timbre.part24.chorus	41DE0048121000371d
roland.ext.sd.dt.multi.timbre.part24.reverb	41DE0048121000371e
roland.ext.sd.dt.multi.timbre.part24.outputAssign	41DE0048121000371f
roland.ext.sd.dt.multi.timbre.part24.mfxSlot	41DE00481210003720
roland.ext.sd.dt.multi.timbre.part24.decayTime	41DE00481210003721
roland.ext.sd.dt.multi.timbre.part24.vibratoRate	41DE00481210003722
roland.ext.sd.dt.multi.timbre.part24.vibratoDepth	41DE00481210003723
roland.ext.sd.dt.multi.timbre.part24.vibratoDelay	41DE00481210003724
roland.ext.sd.dt.multi.timbre.part24.modDepth	41DE00481210003725
roland.ext.sd.dt.multi.timbre.part24.patPitch	41DE00481210003726
roland.ext.sd.dt.multi.timbre.part24.patBrightness	41DE00481210003727
roland.ext.sd.dt.multi.timbre.part24.patAmplitude	41DE00481210003728
roland.ext.sd.dt.multi.timbre.part24.patPitchDepth	41DE00481210003729
roland.ext.sd.dt.multi.timbre.part24.patFilterDepth	41DE0048121000372a
roland.ext.sd.dt.multi.timbre.part24.patAmplitudeDepth	41DE0048121000372b
roland.ext.sd.dt.multi.timbre.part24.ccNumber	41DE0048121000372c
roland.ext.sd.dt.multi.timbre.part24.ccPitch	41DE0048121000372d
roland.ext.sd.dt.multi.timbre.part24.ccBrightness	41DE0048121000372e
roland.ext.sd.dt.multi.timbre.part24.ccAmplitude	41DE0048121000372f
roland.ext.sd.dt.multi.timbre.part24.ccPitchDepth	41DE00481210003730
roland.ext.sd.dt.multi.timbre.part24.ccFilterDepth	41DE00481210003731
roland.ext.sd.dt.multi.timbre.part24.ccAmplitudeDepth	41DE00481210003732
roland.ext.sd.dt.multi.timbre.part24.scaleTune0	41DE00481210003733
roland.ext.sd.dt.multi.timbre.part24.scaleTune1	41DE00481210003734
roland.ext.sd.dt.multi.timbre.part24.scaleTune2	41DE00481210003735
roland.ext.sd.dt.multi.timbre.part24.scaleTune3	41DE00481210003736
roland.ext.sd.dt.multi.timbre.part24.scaleTune4	41DE00481210003737
roland.ext.sd.dt.multi.timbre.part24.scaleTune5	41DE00481210003738
roland.ext.sd.dt.multi.timbre.part24.scaleTune6	41DE00481210003739
roland.ext.sd.dt.multi.timbre.part24.scaleTune7	41DE0048121000373a
roland.ext.sd.dt.multi.timbre.part24.scaleTune8	41DE0048121000373b
roland.ext.sd.dt.multi.timbre.part24.scaleTune9	41DE0048121000373c
roland.ext.sd.dt.multi.timbre.part24.scaleTune10	41DE0048121000373d
roland.ext.sd.dt.multi.timbre.part24.scaleTune11	41DE0048121000373e
roland.ext.sd.dt.multi.timbre.part24.sdGm2Set	41DE0048121000373f
roland.ext.sd.dt.multi.timbre.part25	41DE004812100038
roland.ext.sd.dt.multi.timbre.part25.rxCh	41DE00481210003800
roland.ext.sd.dt.multi.timbre.part25.rxSwitch	41DE00481210003801
roland.ext.sd.dt.multi.timbre.part25.unknown02	41DE00481210003802
roland.ext.sd.dt.multi.timbre.part25.rxPort	41DE00481210003803
roland.ext.sd.dt.multi.timbre.part25.bankMsb	41DE00481210003804
roland.ext.sd.dt.multi.timbre.part25.bankLsb	41DE00481210003805
roland.ext.sd.dt.multi.timbre.part25.program	41DE00481210003806
roland.ext.sd.dt.multi.timbre.part25.volume	41DE00481210003807
roland.ext.sd.dt.multi.timbre.part25.panpot	41DE00481210003808
roland.ext.sd.dt.multi.timbre.part25.coarseTune	41DE00481210003809
roland.ext.sd.dt.multi.timbre.part25.fineTune	41DE0048121000380a
roland.ext.sd.dt.multi.timbre.part25.monoPoly	41DE0048121000380b
roland.ext.sd.dt.multi.timbre.part25.legato	41DE0048121000380c
roland.ext.sd.dt.multi.timbre.part25.pitchRange	41DE0048121000380d
roland.ext.sd.dt.multi.timbre.part25.portamentoSw	41DE0048121000380e
roland.ext.sd.dt.multi.timbre.part25.portamento	41DE0048121000380f
roland.ext.sd.dt.multi.timbre.part25.portamentoSecondByte	41DE00481210003810
roland.ext.sd.dt.multi.timbre.part25.brightness	41DE00481210003811
roland.ext.sd.dt.multi.timbre.part25.resonance	41DE00481210003812
roland.ext.sd.dt.multi.timbre.part25.attackTime	41DE00481210003813
roland.ext.sd.dt.multi.timbre.part25.releaseTime	41DE00481210003814
roland.ext.sd.dt.multi.timbre.part25.octaveShift	41DE00481210003815
roland.ext.sd.dt.multi.timbre.part25.veloSensitivity	41DE00481210003816
roland.ext.sd.dt.multi.timbre.part25.keyRangeLow	41DE00481210003817
roland.ext.sd.dt.multi.timbre.part25.keyRangeHigh	41DE00481210003818
roland.ext.sd.dt.multi.timbre.part25.keyFadeLow	41DE00481210003819
roland.ext.sd.dt.multi.timbre.part25.keyFadeHigh	41DE0048121000381a
roland.ext.sd.dt.multi.timbre.part25.muteSwitch	41DE0048121000381b
roland.ext.sd.dt.multi.timbre.part25.dry	41DE0048121000381c
roland.ext.sd.dt.multi.timbre.part25.chorus	41DE0048121000381d
roland.ext.sd.dt.multi.timbre.part25.reverb	41DE0048121000381e
roland.ext.sd.dt.multi.timbre.part25.outputAssign	41DE0048121000381f
roland.ext.sd.dt.multi.timbre.part25.mfxSlot	41DE00481210003820
roland.ext.sd.dt.multi.timbre.part25.decayTime	41DE00481210003821
roland.ext.sd.dt.multi.timbre.part25.vibratoRate	41DE00481210003822
roland.ext.sd.dt.multi.timbre.part25.vibratoDepth	41DE00481210003823
roland.ext.sd.dt.multi.timbre.part25.vibratoDelay	41DE00481210003824
roland.ext.sd.dt.multi.timbre.part25.modDepth	41DE00481210003825
roland.ext.sd.dt.multi.timbre.part25.patPitch	41DE00481210003826
roland.ext.sd.dt.multi.timbre.part25.patBrightness	41DE00481210003827
roland.ext.sd.dt.multi.timbre.part25.patAmplitude	41DE00481210003828
roland.ext.sd.dt.multi.timbre.part25.patPitchDepth	41DE00481210003829
roland.ext.sd.dt.multi.timbre.part25.patFilterDepth	41DE0048121000382a
roland.ext.sd.dt.multi.timbre.part25.patAmplitudeDepth	41DE0048121000382b
roland.ext.sd.dt.multi.timbre.part25.ccNumber	41DE0048121000382c
roland.ext.sd.dt.multi.timbre.part25.ccPitch	41DE0048121000382d
roland.ext.sd.dt.multi.timbre.part25.ccBrightness	41DE0048121000382e
roland.ext.sd.dt.multi.timbre.part25.ccAmplitude	41DE0048121000382f
roland.ext.sd.dt.multi.timbre.part25.ccPitchDepth	41DE00481210003830
roland.ext.sd.dt.multi.timbre.part25.ccFilterDepth	41DE00481210003831
roland.ext.sd.dt.multi.timbre.part25.ccAmplitudeDepth	41DE00481210003832
roland.ext.sd.dt.multi.timbre.part25.scaleTune0	41DE00481210003833
roland.ext.sd.dt.multi.timbre.part25.scaleTune1	41DE00481210003834
roland.ext.sd.dt.multi.timbre.part25.scaleTune2	41DE00481210003835
roland.ext.sd.dt.multi.timbre.part25.scaleTune3	41DE00481210003836
roland.ext.sd.dt.multi.timbre.part25.scaleTune4	41DE00481210003837
roland.ext.sd.dt.multi.timbre.part25.scaleTune5	41DE00481210003838
roland.ext.sd.dt.multi.timbre.part25.scaleTune6	41DE00481210003839
roland.ext.sd.dt.multi.timbre.part25.scaleTune7	41DE0048121000383a
roland.ext.sd.dt.multi.timbre.part25.scaleTune8	41DE0048121000383b
roland.ext.sd.dt.multi.timbre.part25.scaleTune9	41DE0048121000383c
roland.ext.sd.dt.multi.timbre.part25.scaleTune10	41DE0048121000383d
roland.ext.sd.dt.multi.timbre.part25.scaleTune11	41DE0048121000383e
roland.ext.sd.dt.multi.timbre.part25.sdGm2Set	41DE0048121000383f
roland.ext.sd.dt.multi.timbre.part26	41DE004812100039
roland.ext.sd.dt.multi.timbre.part26.rxCh	41DE00481210003900
roland.ext.sd.dt.multi.timbre.part26.rxSwitch	41DE00481210003901
roland.ext.sd.dt.multi.timbre.part26.unknown02	41DE00481210003902
roland.ext.sd.dt.multi.timbre.part26.rxPort	41DE00481210003903
roland.ext.sd.dt.multi.timbre.part26.bankMsb	41DE00481210003904
roland.ext.sd.dt.multi.timbre.part26.bankLsb	41DE00481210003905
roland.ext.sd.dt.multi.timbre.part26.program	41DE00481210003906
roland.ext.sd.dt.multi.timbre.part26.volume	41DE00481210003907
roland.ext.sd.dt.multi.timbre.part26.panpot	41DE00481210003908
roland.ext.sd.dt.multi.timbre.part26.coarseTune	41DE00481210003909
roland.ext.sd.dt.multi.timbre.part26.fineTune	41DE0048121000390a
roland.ext.sd.dt.multi.timbre.part26.monoPoly	41DE0048121000390b
roland.ext.sd.dt.multi.timbre.part26.legato	41DE0048121000390c
roland.ext.sd.dt.multi.timbre.part26.pitchRange	41DE0048121000390d
roland.ext.sd.dt.multi.timbre.part26.portamentoSw	41DE0048121000390e
roland.ext.sd.dt.multi.timbre.part26.portamento	41DE0048121000390f
roland.ext.sd.dt.multi.timbre.part26.portamentoSecondByte	41DE00481210003910
roland.ext.sd.dt.multi.timbre.part26.brightness	41DE00481210003911
roland.ext.sd.dt.multi.timbre.part26.resonance	41DE00481210003912
roland.ext.sd.dt.multi.timbre.part26.attackTime	41DE00481210003913
roland.ext.sd.dt.multi.timbre.part26.releaseTime	41DE00481210003914
roland.ext.sd.dt.multi.timbre.part26.octaveShift	41DE00481210003915
roland.ext.sd.dt.multi.timbre.part26.veloSensitivity	41DE00481210003916
roland.ext.sd.dt.multi.timbre.part26.keyRangeLow	41DE00481210003917
roland.ext.sd.dt.multi.timbre.part26.keyRangeHigh	41DE00481210003918
roland.ext.sd.dt.multi.timbre.part26.keyFadeLow	41DE00481210003919
roland.ext.sd.dt.multi.timbre.part26.keyFadeHigh	41DE0048121000391a
roland.ext.sd.dt.multi.timbre.part26.muteSwitch	41DE0048121000391b
roland.ext.sd.dt.multi.timbre.part26.dry	41DE0048121000391c
roland.ext.sd.dt.multi.timbre.part26.chorus	41DE0048121000391d
roland.ext.sd.dt.multi.timbre.part26.reverb	41DE0048121000391e
roland.ext.sd.dt.multi.timbre.part26.outputAssign	41DE0048121000391f
roland.ext.sd.dt.multi.timbre.part26.mfxSlot	41DE00481210003920
roland.ext.sd.dt.multi.timbre.part26.decayTime	41DE00481210003921
roland.ext.sd.dt.multi.timbre.part26.vibratoRate	41DE00481210003922
roland.ext.sd.dt.multi.timbre.part26.vibratoDepth	41DE00481210003923
roland.ext.sd.dt.multi.timbre.part26.vibratoDelay	41DE00481210003924
roland.ext.sd.dt.multi.timbre.part26.modDepth	41DE00481210003925
roland.ext.sd.dt.multi.timbre.part26.patPitch	41DE00481210003926
roland.ext.sd.dt.multi.timbre.part26.patBrightness	41DE00481210003927
roland.ext.sd.dt.multi.timbre.part26.patAmplitude	41DE00481210003928
roland.ext.sd.dt.multi.timbre.part26.patPitchDepth	41DE00481210003929
roland.ext.sd.dt.multi.timbre.part26.patFilterDepth	41DE0048121000392a
roland.ext.sd.dt.multi.timbre.part26.patAmplitudeDepth	41DE0048121000392b
roland.ext.sd.dt.multi.timbre.part26.ccNumber	41DE0048121000392c
roland.ext.sd.dt.multi.timbre.part26.ccPitch	41DE0048121000392d
roland.ext.sd.dt.multi.timbre.part26.ccBrightness	41DE0048121000392e
roland.ext.sd.dt.multi.timbre.part26.ccAmplitude	41DE0048121000392f
roland.ext.sd.dt.multi.timbre.part26.ccPitchDepth	41DE00481210003930
roland.ext.sd.dt.multi.timbre.part26.ccFilterDepth	41DE00481210003931
roland.ext.sd.dt.multi.timbre.part26.ccAmplitudeDepth	41DE00481210003932
roland.ext.sd.dt.multi.timbre.part26.scaleTune0	41DE00481210003933
roland.ext.sd.dt.multi.timbre.part26.scaleTune1	41DE00481210003934
roland.ext.sd.dt.multi.timbre.part26.scaleTune2	41DE00481210003935
roland.ext.sd.dt.multi.timbre.part26.scaleTune3	41DE00481210003936
roland.ext.sd.dt.multi.timbre.part26.scaleTune4	41DE00481210003937
roland.ext.sd.dt.multi.timbre.part26.scaleTune5	41DE00481210003938
roland.ext.sd.dt.multi.timbre.part26.scaleTune6	41DE00481210003939
roland.ext.sd.dt.multi.timbre.part26.scaleTune7	41DE0048121000393a
roland.ext.sd.dt.multi.timbre.part26.scaleTune8	41DE0048121000393b
roland.ext.sd.dt.multi.timbre.part26.scaleTune9	41DE0048121000393c
roland.ext.sd.dt.multi.timbre.part26.scaleTune10	41DE0048121000393d
roland.ext.sd.dt.multi.timbre.part26.scaleTune11	41DE0048121000393e
roland.ext.sd.dt.multi.timbre.part26.sdGm2Set	41DE0048121000393f
roland.ext.sd.dt.multi.timbre.part27	41DE00481210003a
roland.ext.sd.dt.multi.timbre.part27.rxCh	41DE00481210003a00
roland.ext.sd.dt.multi.timbre.part27.rxSwitch	41DE00481210003a01
roland.ext.sd.dt.multi.timbre.part27.unknown02	41DE00481210003a02
roland.ext.sd.dt.multi.timbre.part27.rxPort	41DE00481210003a03
roland.ext.sd.dt.multi.timbre.part27.bankMsb	41DE00481210003a04
roland.ext.sd.dt.multi.timbre.part27.bankLsb	41DE00481210003a05
roland.ext.sd.dt.multi.timbre.part27.program	41DE00481210003a06
roland.ext.sd.dt.multi.timbre.part27.volume	41DE00481210003a07
roland.ext.sd.dt.multi.timbre.part27.panpot	41DE00481210003a08
roland.ext.sd.dt.multi.timbre.part27.coarseTune	41DE00481210003a09
roland.ext.sd.dt.multi.timbre.part27.fineTune	41DE00481210003a0a
roland.ext.sd.dt.multi.timbre.part27.monoPoly	41DE00481210003a0b
roland.ext.sd.dt.multi.timbre.part27.legato	41DE00481210003a0c
roland.ext.sd.dt.multi.timbre.part27.pitchRange	41DE00481210003a0d
roland.ext.sd.dt.multi.timbre.part27.portamentoSw	41DE00481210003a0e
roland.ext.sd.dt.multi.timbre.part27.portamento	41DE00481210003a0f
roland.ext.sd.dt.multi.timbre.part27.portamentoSecondByte	41DE00481210003a10
roland.ext.sd.dt.multi.timbre.part27.brightness	41DE00481210003a11
roland.ext.sd.dt.multi.timbre.part27.resonance	41DE00481210003a12
roland.ext.sd.dt.multi.timbre.part27.attackTime	41DE00481210003a13
roland.ext.sd.dt.multi.timbre.part27.releaseTime	41DE00481210003a14
roland.ext.sd.dt.multi.timbre.part27.octaveShift	41DE00481210003a15
roland.ext.sd.dt.multi.timbre.part27.veloSensitivity	41DE00481210003a16
roland.ext.sd.dt.multi.timbre.part27.keyRangeLow	41DE00481210003a17
roland.ext.sd.dt.multi.timbre.part27.keyRangeHigh	41DE00481210003a18
roland.ext.sd.dt.multi.timbre.part27.keyFadeLow	41DE00481210003a19
roland.ext.sd.dt.multi.timbre.part27.keyFadeHigh	41DE00481210003a1a
roland.ext.sd.dt.multi.timbre.part27.muteSwitch	41DE00481210003a1b
roland.ext.sd.dt.multi.timbre.part27.dry	41DE00481210003a1c
roland.ext.sd.dt.multi.timbre.part27.chorus	41DE00481210003a1d
roland.ext.sd.dt.multi.timbre.part27.reverb	41DE00481210003a1e
roland.ext.sd.dt.multi.timbre.part27.outputAssign	41DE00481210003a1f
roland.ext.sd.dt.multi.timbre.part27.mfxSlot	41DE00481210003a20
roland.ext.sd.dt.multi.timbre.part27.decayTime	41DE00481210003a21
roland.ext.sd.dt.multi.timbre.part27.vibratoRate	41DE00481210003a22
roland.ext.sd.dt.multi.timbre.part27.vibratoDepth	41DE00481210003a23
roland.ext.sd.dt.multi.timbre.part27.vibratoDelay	41DE00481210003a24
roland.ext.sd.dt.multi.timbre.part27.modDepth	41DE00481210003a25
roland.ext.sd.dt.multi.timbre.part27.patPitch	41DE00481210003a26
roland.ext.sd.dt.multi.timbre.part27.patBrightness	41DE00481210003a27
roland.ext.sd.dt.multi.timbre.part27.patAmplitude	41DE00481210003a28
roland.ext.sd.dt.multi.timbre.part27.patPitchDepth	41DE00481210003a29
roland.ext.sd.dt.multi.timbre.part27.patFilterDepth	41DE00481210003a2a
roland.ext.sd.dt.multi.timbre.part27.patAmplitudeDepth	41DE00481210003a2b
roland.ext.sd.dt.multi.timbre.part27.ccNumber	41DE00481210003a2c
roland.ext.sd.dt.multi.timbre.part27.ccPitch	41DE00481210003a2d
roland.ext.sd.dt.multi.timbre.part27.ccBrightness	41DE00481210003a2e
roland.ext.sd.dt.multi.timbre.part27.ccAmplitude	41DE00481210003a2f
roland.ext.sd.dt.multi.timbre.part27.ccPitchDepth	41DE00481210003a30
roland.ext.sd.dt.multi.timbre.part27.ccFilterDepth	41DE00481210003a31
roland.ext.sd.dt.multi.timbre.part27.ccAmplitudeDepth	41DE00481210003a32
roland.ext.sd.dt.multi.timbre.part27.scaleTune0	41DE00481210003a33
roland.ext.sd.dt.multi.timbre.part27.scaleTune1	41DE00481210003a34
roland.ext.sd.dt.multi.timbre.part27.scaleTune2	41DE00481210003a35
roland.ext.sd.dt.multi.timbre.part27.scaleTune3	41DE00481210003a36
roland.ext.sd.dt.multi.timbre.part27.scaleTune4	41DE00481210003a37
roland.ext.sd.dt.multi.timbre.part27.scaleTune5	41DE00481210003a38
roland.ext.sd.dt.multi.timbre.part27.scaleTune6	41DE00481210003a39
roland.ext.sd.dt.multi.timbre.part27.scaleTune7	41DE00481210003a3a
roland.ext.sd.dt.multi.timbre.part27.scaleTune8	41DE00481210003a3b
roland.ext.sd.dt.multi.timbre.part27.scaleTune9	41DE00481210003a3c
roland.ext.sd.dt.multi.timbre.part27.scaleTune10	41DE00481210003a3d
roland.ext.sd.dt.multi.timbre.part27.scaleTune11	41DE00481210003a3e
roland.ext.sd.dt.multi.timbre.part27.sdGm2Set	41DE00481210003a3f
roland.ext.sd.dt.multi.timbre.part28	41DE00481210003b
roland.ext.sd.dt.multi.timbre.part28.rxCh	41DE00481210003b00
roland.ext.sd.dt.multi.timbre.part28.rxSwitch	41DE00481210003b01
roland.ext.sd.dt.multi.timbre.part28.unknown02	41DE00481210003b02
roland.ext.sd.dt.multi.timbre.part28.rxPort	41DE00481210003b03
roland.ext.sd.dt.multi.timbre.part28.bankMsb	41DE00481210003b04
roland.ext.sd.dt.multi.timbre.part28.bankLsb	41DE00481210003b05
roland.ext.sd.dt.multi.timbre.part28.program	41DE00481210003b06
roland.ext.sd.dt.multi.timbre.part28.volume	41DE00481210003b07
roland.ext.sd.dt.multi.timbre.part28.panpot	41DE00481210003b08
roland.ext.sd.dt.multi.timbre.part28.coarseTune	41DE00481210003b09
roland.ext.sd.dt.multi.timbre.part28.fineTune	41DE00481210003b0a
roland.ext.sd.dt.multi.timbre.part28.monoPoly	41DE00481210003b0b
roland.ext.sd.dt.multi.timbre.part28.legato	41DE00481210003b0c
roland.ext.sd.dt.multi.timbre.part28.pitchRange	41DE00481210003b0d
roland.ext.sd.dt.multi.timbre.part28.portamentoSw	41DE00481210003b0e
roland.ext.sd.dt.multi.timbre.part28.portamento	41DE00481210003b0f
roland.ext.sd.dt.multi.timbre.part28.portamentoSecondByte	41DE00481210003b10
roland.ext.sd.dt.multi.timbre.part28.brightness	41DE00481210003b11
roland.ext.sd.dt.multi.timbre.part28.resonance	41DE00481210003b12
roland.ext.sd.dt.multi.timbre.part28.attackTime	41DE00481210003b13
roland.ext.sd.dt.multi.timbre.part28.releaseTime	41DE00481210003b14
roland.ext.sd.dt.multi.timbre.part28.octaveShift	41DE00481210003b15
roland.ext.sd.dt.multi.timbre.part28.veloSensitivity	41DE00481210003b16
roland.ext.sd.dt.multi.timbre.part28.keyRangeLow	41DE00481210003b17
roland.ext.sd.dt.multi.timbre.part28.keyRangeHigh	41DE00481210003b18
roland.ext.sd.dt.multi.timbre.part28.keyFadeLow	41DE00481210003b19
roland.ext.sd.dt.multi.timbre.part28.keyFadeHigh	41DE00481210003b1a
roland.ext.sd.dt.multi.timbre.part28.muteSwitch	41DE00481210003b1b
roland.ext.sd.dt.multi.timbre.part28.dry	41DE00481210003b1c
roland.ext.sd.dt.multi.timbre.part28.chorus	41DE00481210003b1d
roland.ext.sd.dt.multi.timbre.part28.reverb	41DE00481210003b1e
roland.ext.sd.dt.multi.timbre.part28.outputAssign	41DE00481210003b1f
roland.ext.sd.dt.multi.timbre.part28.mfxSlot	41DE00481210003b20
roland.ext.sd.dt.multi.timbre.part28.decayTime	41DE00481210003b21
roland.ext.sd.dt.multi.timbre.part28.vibratoRate	41DE00481210003b22
roland.ext.sd.dt.multi.timbre.part28.vibratoDepth	41DE00481210003b23
roland.ext.sd.dt.multi.timbre.part28.vibratoDelay	41DE00481210003b24
roland.ext.sd.dt.multi.timbre.part28.modDepth	41DE00481210003b25
roland.ext.sd.dt.multi.timbre.part28.patPitch	41DE00481210003b26
roland.ext.sd.dt.multi.timbre.part28.patBrightness	41DE00481210003b27
roland.ext.sd.dt.multi.timbre.part28.patAmplitude	41DE00481210003b28
roland.ext.sd.dt.multi.timbre.part28.patPitchDepth	41DE00481210003b29
roland.ext.sd.dt.multi.timbre.part28.patFilterDepth	41DE00481210003b2a
roland.ext.sd.dt.multi.timbre.part28.patAmplitudeDepth	41DE00481210003b2b
roland.ext.sd.dt.multi.timbre.part28.ccNumber	41DE00481210003b2c
roland.ext.sd.dt.multi.timbre.part28.ccPitch	41DE00481210003b2d
roland.ext.sd.dt.multi.timbre.part28.ccBrightness	41DE00481210003b2e
